date,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
2030-01-03 10:00,96990.4,97218.92,96990.4,96990.4,97218.92,96990.4,96990.4,97218.92,96990.4,97218.92,97218.92,96990.4,96990.4,96990.4,97218.92,96990.4,97218.92
2030-01-03 11:00,96013.25,96336.45,96013.25,96013.25,96336.45,96013.25,96013.25,96336.45,96013.25,96336.45,96336.45,96013.25,96013.25,96013.25,96336.45,96013.25,96336.45
2030-01-03 12:00,92829.97,93477.42,92829.97,92829.97,93477.42,92829.97,92829.97,93477.42,92829.97,93477.42,93477.42,92829.97,92829.97,92829.97,93477.42,92829.97,93477.42
2030-01-03 13:00,95997.195,96627.78,95997.195,95997.195,96627.78,95997.195,95997.195,96627.78,95997.195,96627.78,96627.78,95997.195,95997.195,95997.195,96627.78,95997.195,96627.78
2030-01-03 14:00,96402.086,96983.88,96402.086,96402.086,96983.88,96402.086,96402.086,96983.88,96402.086,96983.88,96983.88,96402.086,96402.086,96402.086,96983.88,96402.086,96983.88
2030-01-03 15:00,95927.77,96378.99,95927.77,95927.77,96378.99,95927.77,95927.77,96378.99,95927.77,96378.99,96378.99,95927.77,95927.77,95927.77,96378.99,95927.77,96378.99
2030-01-03 16:00,98390.06,98906.195,98390.06,98390.06,98906.195,98390.06,98390.06,98906.195,98390.06,98906.195,98906.195,98390.06,98390.06,98390.06,98906.195,98390.06,98906.195
2030-01-03 17:00,98103.89,98749.445,98103.89,98103.89,98749.445,98103.89,98103.89,98749.445,98103.89,98749.445,98749.445,98103.89,98103.89,98103.89,98749.445,98103.89,98749.445
2030-01-03 18:00,95965.055,96570.08,95965.055,95965.055,96570.08,95965.055,95965.055,96570.08,95965.055,96570.08,96570.08,95965.055,95965.055,95965.055,96570.08,95965.055,96570.08
2030-01-03 19:00,93557.92,94401.25,93557.92,93557.92,94401.25,93557.92,93557.92,94401.25,93557.92,94401.25,94401.25,93557.92,93557.92,93557.92,94401.25,93557.92,94401.25
2030-01-03 20:00,90555.9,91359.24,90555.9,90555.9,91359.24,90555.9,90555.9,91359.24,90555.9,91359.24,91359.24,90555.9,90555.9,90555.9,91359.24,90555.9,91359.24
2030-01-03 21:00,87062.59,87696.33,87062.59,87062.59,87696.33,87062.59,87062.59,87696.33,87062.59,87696.33,87696.33,87062.59,87062.59,87062.59,87696.33,87062.59,87696.33
2030-01-03 22:00,83620.484,83851.89,83620.484,83620.484,83851.89,83620.484,83620.484,83851.89,83620.484,83851.89,83851.89,83620.484,83620.484,83620.484,83851.89,83620.484,83851.89
2030-01-03 23:00,84250.23,84433.82,84250.23,84250.23,84433.82,84250.23,84250.23,84433.82,84250.23,84433.82,84433.82,84250.23,84250.23,84250.23,84433.82,84250.23,84433.82
2030-01-04 00:00,78693.42,78781.34,78693.42,78638.02,78548.28,78599.34,78781.34,78693.42,78693.42,78638.02,78781.34,78781.34,78693.42,78599.34,78781.34,78583.19,78693.42
2030-01-04 01:00,75701.125,75855.55,75701.125,75631.23,75529.15,75580.47,75855.55,75701.125,75701.125,75631.23,75855.55,75855.55,75701.125,75580.47,75855.55,75605.31,75701.125
2030-01-04 02:00,74199.05,74405.195,74199.05,74115.98,73977.46,74067.234,74405.195,74199.05,74199.05,74115.98,74405.195,74405.195,74199.05,74067.234,74405.195,74060.48,74199.05
2030-01-04 03:00,73492.695,73663.07,73492.695,73413.57,73299.86,73358.32,73663.07,73492.695,73492.695,73413.57,73663.07,73663.07,73492.695,73358.32,73663.07,73389.68,73492.695
2030-01-04 04:00,74137.85,74266.59,74137.85,74066.54,73954.72,74022.945,74266.59,74137.85,74137.85,74066.54,74266.59,74266.59,74137.85,74022.945,74266.59,74009.95,74137.85
2030-01-04 05:00,76254.4,76342.14,76254.4,76187.86,76075.82,76158.086,76342.14,76254.4,76254.4,76187.86,76342.14,76342.14,76254.4,76158.086,76342.14,76101.625,76254.4
2030-01-04 06:00,79247.63,79283.96,79247.63,79190.05,79108.195,79153.9,79283.96,79247.63,79247.63,79190.05,79283.96,79283.96,79247.63,79153.9,79283.96,79141.24,79247.63
2030-01-04 07:00,86421.766,86395.68,86421.766,86367.39,86265.555,86337.125,86395.68,86421.766,86421.766,86367.39,86395.68,86395.68,86421.766,86337.125,86395.68,86260.48,86421.766
2030-01-04 08:00,97391.266,97201.414,97391.266,97341.85,97220.46,97323.81,97201.414,97391.266,97391.266,97341.85,97201.414,97201.414,97391.266,97323.81,97201.414,97135.07,97391.266
2030-01-04 09:00,99065.21,98678.55,99065.21,99027.14,98878.836,99040.19,98678.55,99065.21,99065.21,99027.14,98678.55,98678.55,99065.21,99040.19,98678.55,98659.48,99065.21
2030-01-04 10:00,97132.69,96681.96,97132.69,97102.26,96945.28,97126.26,96681.96,97132.69,97132.69,97102.26,96681.96,96681.96,97132.69,97126.26,96681.96,96675.17,97132.69
2030-01-04 11:00,96234.55,95464.625,96234.55,96193.38,95956.91,96246.28,95464.625,96234.55,96234.55,96193.38,95464.625,95464.625,96234.55,96246.28,95464.625,95537.016,96234.55
2030-01-04 12:00,93157.44,92246.97,93157.44,93071.05,92673.945,93142.414,92246.97,93157.44,93157.44,93071.05,92246.97,92246.97,93157.44,93142.414,92246.97,92066.76,93157.44
2030-01-04 13:00,96352.984,95243.516,96352.984,96274.42,95854.81,96363.81,95243.516,96352.984,96352.984,96274.42,95243.516,95243.516,96352.984,96363.81,95243.516,95195.99,96352.984
2030-01-04 14:00,96982.83,95381.37,96982.83,96967.266,96512.27,97131.99,95381.37,96982.83,96982.83,96967.266,95381.37,95381.37,96982.83,97131.99,95381.37,95503.91,96982.83
2030-01-04 15:00,96571.15,94474.29,96571.15,96570.76,96112.305,96776.31,94474.29,96571.15,96571.15,96570.76,94474.29,94474.29,96571.15,96776.31,94474.29,95003.33,96571.15
2030-01-04 16:00,98818.31,97393.26,98818.31,98767.28,98353.67,98901.734,97393.26,98818.31,98818.31,98767.28,97393.26,97393.26,98818.31,98901.734,97393.26,97579.836,98818.31
2030-01-04 17:00,98286.07,97667.17,98286.07,98170.8,97810.68,98198.42,97667.17,98286.07,98286.07,98170.8,97667.17,97667.17,98286.07,98198.42,97667.17,97438.32,98286.07
2030-01-04 18:00,96054.805,95536.3,96054.805,95902.7,95566.17,95840.32,95536.3,96054.805,96054.805,95902.7,95536.3,95536.3,96054.805,95840.32,95536.3,95362.14,96054.805
2030-01-04 19:00,93588.74,93283.766,93588.74,93384.49,92998.37,93276.41,93283.766,93588.74,93588.74,93384.49,93283.766,93283.766,93588.74,93276.41,93283.766,92881.8,93588.74
2030-01-04 20:00,90541.41,90436.16,90541.41,90346.77,90004.164,90228.45,90436.16,90541.41,90541.41,90346.77,90436.16,90436.16,90541.41,90228.45,90436.16,89974.03,90541.41
2030-01-04 21:00,87080.055,86995.984,87080.055,86948.336,86666.47,86883.36,86995.984,87080.055,87080.055,86948.336,86995.984,86995.984,87080.055,86883.36,86995.984,86586.914,87080.055
2030-01-04 22:00,83618.2,83611.83,83618.2,83559.96,83440.83,83526.3,83611.83,83618.2,83618.2,83559.96,83611.83,83611.83,83618.2,83526.3,83611.83,83432.22,83618.2
2030-01-04 23:00,84246.125,84226.91,84246.125,84198.016,84105.67,84175.92,84226.91,84246.125,84246.125,84198.016,84226.91,84226.91,84246.125,84175.92,84226.91,84101.55,84246.125
2030-01-05 00:00,73855.83,74312.59,77674.41,76203.125,77212.72,75934.23,76828.195,77603.266,77674.41,75934.23,76289.55,76874.6,76828.195,77704.88,77113.055,77366.87,76061.71
2030-01-05 01:00,72591.516,73007.78,75315.6,74330.72,75031.9,74195.125,74766.07,75263.84,75315.6,74195.125,74431.29,74776.266,74766.07,75340.77,74957.484,75124.89,74287.85
2030-01-05 02:00,69577.625,70139.73,73658.23,72240.555,73248.87,71916.09,72863.87,73587.18,73658.23,71916.09,72315.27,72908.2,72863.87,73689.445,73149.734,73379.31,72057.21
2030-01-05 03:00,69647.0,70202.0,73102.29,72053.62,72842.36,71781.72,72585.375,73048.945,73102.29,71781.72,72134.83,72591.02,72585.375,73128.39,72769.09,72931.8,71906.79
2030-01-05 04:00,70565.86,71101.83,73730.31,72747.58,73498.85,72531.336,73259.12,73669.46,73730.31,72531.336,72852.836,73254.37,73259.12,73760.32,73430.28,73561.79,72648.625
2030-01-05 05:00,71059.29,71597.87,75543.72,73717.78,75085.61,73353.49,74624.71,75457.69,75543.72,73353.49,73839.1,74675.51,74624.71,75582.18,74971.95,75227.95,73519.414
2030-01-05 06:00,71383.0,72158.44,77041.95,74879.37,76426.86,74440.85,75895.3,76924.26,77041.95,74440.85,75009.95,75941.04,75895.3,77094.59,76288.34,76612.6,74635.414
2030-01-05 07:00,70510.34,71579.94,80063.734,76305.72,79042.516,75424.8,78083.55,79873.19,80063.734,75424.8,76434.87,78228.54,78083.55,80152.89,78820.35,79354.63,75757.305
2030-01-05 08:00,64667.34,66140.625,82597.31,74922.28,79906.74,72878.82,77949.984,82266.86,82597.31,72878.82,74773.14,78499.125,77949.984,82708.16,79488.52,80752.42,73495.586
2030-01-05 09:00,54601.707,55552.715,76823.54,64703.406,71226.53,61732.92,68174.516,76344.51,76823.54,61732.92,63984.145,69432.22,68174.516,76895.8,70662.85,72994.72,62467.926
2030-01-05 10:00,54640.43,55611.438,75539.59,64291.324,70118.64,61529.96,67386.8,75088.26,75539.59,61529.96,63608.04,68542.2,67386.8,75592.43,69639.66,71682.516,62216.973
2030-01-05 11:00,52370.43,53165.207,70994.11,60731.035,65702.086,58229.08,63280.266,70558.68,70994.11,58229.08,59998.58,64402.258,63280.266,71009.984,65295.207,67185.62,58796.098
2030-01-05 12:00,51947.586,52573.145,66834.03,58538.605,62536.06,56495.508,60606.168,66494.74,66834.03,56495.508,57893.316,61548.785,60606.168,66827.61,62232.49,63730.06,56934.973
2030-01-05 13:00,51596.72,52150.082,66175.15,57589.18,61607.402,55577.78,59588.35,65859.375,66175.15,55577.78,56909.48,60612.13,59588.35,66149.0,61297.67,62893.11,56008.6
2030-01-05 14:00,52032.55,52554.324,66023.93,58028.426,61797.73,56012.7,59953.24,65752.54,66023.93,56012.7,57341.63,60911.54,59953.24,65991.0,61521.707,62995.887,56435.547
2030-01-05 15:00,53348.58,53996.832,67506.16,60014.26,63628.73,57973.207,61914.58,67232.24,67506.16,57973.207,59360.5,62785.305,61914.58,67483.375,63368.79,64734.074,58418.332
2030-01-05 16:00,55191.133,55866.793,71065.23,62268.09,66629.016,60007.59400000001,64582.18,70719.07,71065.23,60007.59400000001,61573.242,65561.49,64582.18,71062.31,66298.96,67898.94,60508.87
2030-01-05 17:00,58808.637,59720.41,75140.266,66974.25,71327.24,64667.402,69369.58,74805.305,75140.266,64667.402,66367.9,70217.02,69369.58,75168.516,70983.664,72467.836,65221.613
2030-01-05 18:00,62067.36,62897.383,76663.4,69514.28,73496.164,67392.445,71756.28,76391.91,76663.4,67392.445,68959.76,72511.32,71756.28,76685.89,73194.74,74457.72,67905.35
2030-01-05 19:00,61490.42,62005.11,74084.555,67398.22,70971.45,65535.098,69310.625,73862.01,74084.555,65535.098,66837.07,70106.586,69310.625,74082.26,70706.62,71933.57,65958.68
2030-01-05 20:00,60437.184,60949.914,73158.29,66464.25,69928.625,64501.47,68322.22,72943.46,73158.29,64501.47,65851.125,69137.06,68322.22,73147.39,69688.336,70921.53,64932.414
2030-01-05 21:00,62184.01,62844.24,75329.52,68334.914,72099.07,66609.734,70356.69,75060.02,75329.52,66609.734,67927.164,71061.87,70356.69,75375.03,71786.75,73112.586,67030.64
2030-01-05 22:00,65368.984,66141.69,76636.28,71415.71,74541.4,69993.055,73196.91,76433.05,76636.28,69993.055,71141.9,73670.29,73196.91,76689.7,74276.88,75256.96,70370.336
2030-01-05 23:00,70433.99,71250.27,79483.34,75530.664,78083.29,74598.61,77042.11,79317.83,79483.34,74598.61,75505.695,77316.01,77042.11,79541.3,77854.664,78568.2,74910.4
2030-01-06 00:00,75746.195,77242.97,76814.93,76731.336,77242.97,77582.234,76325.76,75109.08,77035.51,77242.97,78350.25,77105.016,77242.97,77105.016,77951.45,77951.45,77242.97
2030-01-06 01:00,73965.555,74982.086,74677.57,74639.516,74982.086,75189.9,74376.77,73525.445,74828.09,74982.086,75710.22,74888.805,74982.086,74888.805,75457.164,75457.164,74982.086
2030-01-06 02:00,71777.85,73226.195,72846.7,72763.15,73226.195,73535.51,72360.08,71094.96,73033.03,73226.195,74213.36,73103.31,73226.195,73103.31,73891.94,73891.94,73226.195
2030-01-06 03:00,71619.41,72771.91,72487.6,72454.586,72771.91,72974.02,72157.35,71011.54,72632.89,72771.91,73525.195,72693.61,72771.91,72693.61,73259.07,73259.07,72771.91
2030-01-06 04:00,72313.96,73355.61,73096.484,73101.16,73355.61,73571.35,72823.93,71775.65,73215.83,73355.61,74221.484,73283.08,73355.61,73283.08,73901.34,73901.34,73355.61
2030-01-06 05:00,73103.875,75018.36,74557.38,74483.95,75018.36,75369.52,73910.37,72313.31,74788.164,75018.36,76120.66,74877.68,75018.36,74877.68,75768.73,75768.73,75018.36
2030-01-06 06:00,74198.15,76359.336,75798.95,75715.445,76359.336,76815.055,75095.336,73307.19,76076.01,76359.336,77969.67,76182.875,76359.336,76182.875,77395.69,77395.69,76359.336
2030-01-06 07:00,75171.41,78946.61,78030.54,77880.68,78946.61,79678.24,76751.25,73676.18,78490.164,78946.61,81820.47,78660.38,78946.61,78660.38,80732.45,80732.45,78946.61
2030-01-06 08:00,73489.875,80791.51,78903.11,78264.13,80791.51,82574.82,75990.64,70465.01,79908.35,80791.51,86792.02,80104.01,80791.51,80104.01,84371.31,84371.31,80791.51
2030-01-06 09:00,63697.89,74490.08,71260.45,69760.945,74490.08,77882.695,66370.49,60028.85,73100.875,74490.08,85395.445,73191.9,74490.08,73191.9,80459.19,80459.19,74490.08
2030-01-06 10:00,63415.848,73252.51,70268.98,68871.53,73252.51,76736.98,65810.98,59925.367,71917.83,73252.51,83859.41,71973.82,73252.51,71973.82,79120.234,79120.234,73252.51
2030-01-06 11:00,60151.46,68992.1,66287.98,64886.305,68992.1,72467.914,62141.246,57113.41,67808.0,68992.1,79617.29,67793.4,68992.1,67793.4,74585.81,74585.81,68992.1
2030-01-06 12:00,58134.008,65331.574,63164.71,61995.535,65331.574,68281.484,59733.09,55755.72,64396.043,65331.574,74250.86,64358.99,65331.574,64358.99,69905.38,69905.38,65331.574
2030-01-06 13:00,57274.777,64748.77,62433.406,61148.35,64748.77,67806.23,58789.258,54991.39,63757.605,64748.77,73521.31,63693.51,64748.77,63693.51,69316.875,69316.875,64748.77
2030-01-06 14:00,57723.105,64794.227,62657.938,61443.496,64794.227,67644.836,59220.03,55426.855,63888.953,64794.227,73244.125,63814.9,64794.227,63814.9,69119.07,69119.07,64794.227
2030-01-06 15:00,59650.008,66341.59,64366.125,63253.74,66341.59,69062.484,61172.855,57270.652,65507.223,66341.59,74657.57,65447.477,66341.59,65447.477,70603.13,70603.13,66341.59
2030-01-06 16:00,61761.508,69566.03,67253.84,66015.04,69566.03,72621.18,63598.227,59126.633,68580.06,69566.03,78811.3,68546.65,69566.03,68546.65,74375.51,74375.51,69566.03
2030-01-06 17:00,66275.91,73610.49,71547.16,70499.375,73610.49,76211.18,68253.2,63476.035,72730.016,73610.49,81695.25,72753.3,73610.49,72753.3,77918.14,77918.14,73610.49
2030-01-06 18:00,68857.83,75410.14,73658.14,72752.62,75410.14,77563.1,70702.61,66284.625,74678.2,75410.14,82299.09,74695.08,75410.14,74695.08,79088.08,79088.08,75410.14
2030-01-06 19:00,66976.41,73097.625,71413.664,70457.7,73097.625,75125.75,68461.54,64753.367,72433.46,73097.625,79943.695,72406.23,73097.625,72406.23,76594.57,76594.57,73097.625
2030-01-06 20:00,66067.664,72209.25,70479.96,69532.36,72209.25,74237.87,67559.77,63786.156,71517.34,72209.25,78390.77,71477.43,72209.25,71477.43,75459.3,75459.3,72209.25
2030-01-06 21:00,67697.54,73975.72,72071.12,71221.07,73975.72,75891.6,69250.93,65578.62,73139.555,73975.72,79650.13,73197.31,73975.72,73197.31,77209.5,77209.5,73975.72
2030-01-06 22:00,70763.48,75578.52,74252.51,73684.57,75578.52,76810.13,72156.24,68820.49,74995.67,75578.52,79427.53,75081.95,75578.52,75081.95,77773.63,77773.63,75578.52
2030-01-06 23:00,74780.26,78568.016,77530.19,77176.2,78568.016,79455.43,76002.19,73231.5,78111.08,78568.016,81465.445,78215.875,78568.016,78215.875,80338.49,80338.49,78568.016
2030-01-07 00:00,78179.305,78115.555,78357.24,78104.38,78277.79,78074.94,78050.15,77935.945,78136.48,78190.54,78150.97,78079.805,78094.4,78074.94,78115.555,78150.97,78050.15
2030-01-07 01:00,75171.72,75023.65,75394.43,75094.18,75296.29,75031.78,75035.31,74876.71,75120.625,75202.336,75162.27,74991.164,75093.55,75031.78,75023.65,75162.27,75035.31
2030-01-07 02:00,73529.45,73393.84,73802.5,73436.76,73681.516,73347.15,73366.6,73164.086,73465.94,73566.9,73518.3,73317.06,73435.41,73347.15,73393.84,73518.3,73366.6
2030-01-07 03:00,72918.32,72765.86,73148.4,72831.91,73046.0,72757.81,72767.516,72589.05,72861.82,72942.266,72896.84,72725.87,72824.445,72757.81,72765.86,72896.84,72767.516
2030-01-07 04:00,73542.24,73457.23,73725.99,73454.67,73639.875,73412.984,73394.2,73258.62,73493.66,73535.18,73486.375,73409.84,73428.24,73412.984,73457.23,73486.375,73394.2
2030-01-07 05:00,75597.42,75602.43,75786.01,75504.02,75695.234,75488.65,75440.52,75325.055,75550.87,75587.016,75535.42,75526.516,75476.57,75488.65,75602.43,75535.42,75440.52
2030-01-07 06:00,78745.48,78707.86,78849.414,78668.08,78800.53,78672.78,78617.44,78544.87,78711.57,78711.21,78664.45,78675.36,78630.8,78672.78,78707.86,78664.45,78617.44
2030-01-07 07:00,85771.97,85825.55,85841.01,85670.93,85811.05,85692.4,85607.516,85537.21,85731.94,85693.664,85626.46,85751.7,85604.4,85692.4,85825.55,85626.46,85607.516
2030-01-07 08:00,96500.1,96743.67,96479.73,96362.86,96491.86,96465.38,96283.69,96278.79,96461.93,96334.32,96234.83,96625.91,96241.55,96465.38,96743.67,96234.83,96283.69
2030-01-07 09:00,97871.03,98423.99,97749.35,97702.7,97797.11,97908.5,97614.664,97709.14,97841.57,97606.47,97478.66,98225.94,97524.72,97908.5,98423.99,97478.66,97614.664
2030-01-07 10:00,95877.67,96504.6,95746.26,95710.11,95795.586,95935.445,95623.31,95741.734,95850.16,95607.695,95480.22,96289.41,95530.08,95935.445,96504.6,95480.22,95623.31
2030-01-07 11:00,94380.44,95346.86,94104.266,94146.375,94223.375,94483.51,94031.37,94218.71,94352.086,93957.266,93774.85,95004.84,93869.375,94483.51,95346.86,93774.85,94031.37
2030-01-07 12:00,90271.8,91653.61,90121.91,89931.67,90129.195,90376.836,89757.8,89976.25,90214.484,89746.54,89503.85,91136.66,89580.31,90376.836,91653.61,89503.85,89757.8
2030-01-07 13:00,93391.016,94886.125,93152.195,93047.08,93221.12,93497.02,92873.23,93100.92,93336.055,92839.59,92595.42,94309.56,92685.484,93497.02,94886.125,92595.42,92873.23
2030-01-07 14:00,93639.34,95639.57,93209.2,93282.055,93341.13,93888.76,93115.14,93525.47,93609.195,92951.91,92698.04,94953.12,92848.695,93888.76,95639.57,92698.04,93115.14
2030-01-07 15:00,93194.85,95386.0,92463.93,92849.8,92796.14,93535.68,92703.37,93214.56,93192.445,92426.875,92151.42,94660.94,92378.06,93535.68,95386.0,92151.42,92703.37
2030-01-07 16:00,95811.64,97535.47,95389.766,95475.15,95565.32,96002.06,95315.82,95645.5,95777.97,95193.28,94942.305,96910.07,95078.58,96002.06,97535.47,94942.305,95315.82
2030-01-07 17:00,95841.875,96800.56,95776.66,95536.08,95782.49,95834.25,95370.62,95445.46,95771.16,95439.75,95230.59,96369.24,95259.81,95834.25,96800.56,95230.59,95370.62
2030-01-07 18:00,93859.03,94382.836,93838.81,93574.35,93862.47,93786.06,93413.87,93402.72,93778.2,93540.95,93345.9,94127.164,93347.41,93786.06,94382.836,93345.9,93413.87
2030-01-07 19:00,91281.7,91603.695,91375.516,90998.79,91336.15,91148.45,90834.42,90745.45,91186.484,91009.36,90823.76,91406.445,90799.5,91148.45,91603.695,90823.76,90834.42
2030-01-07 20:00,88543.72,88717.24,88695.0,88293.18,88641.37,88384.06,88141.26,88010.74,88448.5,88347.08,88181.95,88543.195,88141.04,88384.06,88717.24,88181.95,88141.26
2030-01-07 21:00,85392.44,85643.21,85546.45,85177.35,85484.125,85258.33,85046.32,84940.05,85311.3,85233.5,85094.04,85462.08,85057.78,85258.33,85643.21,85094.04,85046.32
2030-01-07 22:00,82884.625,82923.664,83022.98,82777.97,82970.79,82780.445,82706.586,82603.94,82835.836,82845.07,82777.16,82854.92,82738.49,82780.445,82923.664,82777.16,82706.586
2030-01-07 23:00,83667.9,83721.43,83761.12,83585.445,83727.48,83584.56,83529.41,83452.42,83627.22,83628.42,83573.6,83659.73,83548.336,83584.56,83721.43,83573.6,83529.41
2030-01-08 00:00,78088.01,77802.6,77940.82,77940.82,77917.81,78103.85,77859.26,78422.51,77848.21,77859.26,78533.32,77769.84,77833.78,78103.62,77816.18,78836.75,78216.125
2030-01-08 01:00,75097.586,74700.94,74918.75,74918.75,74867.81,75114.91,74804.93,75476.47,74765.57,74804.93,75496.24,74651.31,74708.8,75007.02,74742.06,75852.88,75247.19
2030-01-08 02:00,73440.29,72951.81,73229.15,73229.15,73161.06,73461.11,73088.81,73901.07,73027.92,73088.81,74004.76,72895.68,73004.016,73392.82,73007.98,74468.555,73620.31
2030-01-08 03:00,72823.92,72406.35,72639.25,72639.25,72582.59,72842.95,72514.65,73228.31,72468.56,72514.65,73275.19,72369.93,72442.93,72755.44,72445.336,73664.98,72981.695
2030-01-08 04:00,73410.05,73104.5,73269.15,73269.15,73245.22,73428.24,73182.49,73797.87,73155.78,73182.49,73974.58,73072.3,73143.08,73457.195,73127.05,74358.12,73551.83
2030-01-08 05:00,75455.66,75184.96,75308.88,75308.88,75301.26,75474.31,75232.97,75869.33,75227.04,75232.97,76164.11,75161.4,75257.84,75621.4,75186.24,76533.71,75609.68
2030-01-08 06:00,78593.62,78432.805,78509.36,78509.36,78522.62,78608.25,78468.31,78882.39,78470.54,78468.31,79133.0,78407.555,78447.42,78712.97,78435.98,79419.86,78692.58
2030-01-08 07:00,85527.016,85414.766,85467.51,85467.51,85504.44,85544.984,85437.17,85844.305,85453.88,85437.17,86316.92,85389.63,85491.99,85834.52,85405.18,86641.04,85618.055
2030-01-08 08:00,96091.0,96174.77,96101.0,96101.0,96217.734,96113.016,96132.33,96425.414,96202.42,96132.33,97337.164,96166.11,96331.484,96767.984,96121.87,97685.97,96159.6
2030-01-08 09:00,97299.73,97657.07,97404.7,97404.7,97615.38,97323.125,97520.37,97661.71,97659.67,97520.37,99148.336,97677.49,97934.61,98484.92,97546.83,99536.984,97349.484
2030-01-08 10:00,95302.914,95705.81,95416.4,95416.4,95644.445,95325.53,95551.46,95656.38,95701.23,95551.46,97258.79,95734.4,96012.664,96570.26,95585.05,97676.38,95354.36
2030-01-08 11:00,93524.62,94175.336,93751.125,93751.125,94083.96,93554.65,93958.914,93916.14,94167.05,93958.914,96499.2,94217.336,94619.11,95461.98,94009.03,97158.71,93533.25
2030-01-08 12:00,89167.27,89894.586,89352.57,89352.57,89781.195,89214.49,89596.16,90053.38,89891.13,89596.16,93521.914,89949.516,90549.305,91830.57,89661.89,94664.56,89365.805
2030-01-08 13:00,92254.11,93049.33,92467.03,92467.03,92900.82,92301.29,92717.41,92981.92,93027.6,92717.41,96807.52,93127.92,93775.62,95096.12,92792.21,98042.26,92366.47
2030-01-08 14:00,92352.53,93588.03,92711.516,92711.516,93285.55,92397.93,93109.0,92984.22,93518.61,93109.0,97724.1,93707.53,94454.71,95895.42,93248.08,99051.91,92407.82
2030-01-08 15:00,91790.26,93328.85,92333.086,92333.086,92972.016,91822.78,92814.664,92005.96,93245.48,92814.664,97583.445,93457.96,94213.37,95681.31,92978.055,98933.89,91626.91
2030-01-08 16:00,94602.0,95663.57,94930.555,94930.555,95434.03,94643.53,95264.734,95103.6,95613.48,95264.734,99475.58,95759.414,96424.76,97782.82,95371.58,100642.09,94595.34
2030-01-08 17:00,94935.25,95305.45,94994.65,94994.65,95293.33,94980.336,95118.47,95700.945,95321.79,95118.47,98452.41,95335.445,95808.41,96949.72,95133.88,99582.375,95089.266
2030-01-08 18:00,93068.61,93207.445,93062.06,93062.06,93279.84,93110.06,93116.05,93721.8,93258.72,93116.05,95890.28,93194.01,93517.76,94433.25,93101.56,97057.234,93194.67
2030-01-08 19:00,90555.83,90497.45,90482.02,90482.02,90636.3,90599.66,90466.13,91347.98,90567.96,90466.13,93282.05,90461.39,90736.55,91605.52,90423.164,94753.24,90736.2
2030-01-08 20:00,87942.414,87764.87,87822.01,87822.01,87923.36,87982.77,87770.695,88730.07,87839.72,87770.695,90222.125,87721.33,87945.65,88729.46,87719.29,91548.63,88130.5
2030-01-08 21:00,84893.445,84750.46,84772.49,84772.49,84857.68,84928.805,84728.25,85607.33,84807.56,84728.25,86769.734,84720.53,84962.055,85650.52,84697.39,87702.27,85072.02
2030-01-08 22:00,82674.88,82484.12,82556.08,82556.08,82562.484,82695.24,82487.15,83046.01,82524.695,82487.15,83464.81,82457.46,82565.67,82913.31,82462.195,83832.91,82793.26
