date,seoul,busan,daegu,incheon,gwangju,daejeon,ulsan,sejong,gyeonggi,gangwon,chungbuk,chungnam,jeonbuk,jeonnam,gyeongbuk,gyeongnam,jeju
2030-01-03 18:00,96570.08,96570.08,95965.055,96570.08,95965.055,95965.055,95965.055,95965.055,96570.08,96570.08,95965.055,96570.08,95965.055,95965.055,96570.08,95965.055,95965.055
2030-01-03 19:00,94401.25,94401.25,93557.92,94401.25,93557.92,93557.92,93557.92,93557.92,94401.25,94401.25,93557.92,94401.25,93557.92,93557.92,94401.25,93557.92,93557.92
2030-01-03 20:00,91359.24,91359.24,90555.9,91359.24,90555.9,90555.9,90555.9,90555.9,91359.24,91359.24,90555.9,91359.24,90555.9,90555.9,91359.24,90555.9,90555.9
2030-01-03 21:00,87696.33,87696.33,87062.59,87696.33,87062.59,87062.59,87062.59,87062.59,87696.33,87696.33,87062.59,87696.33,87062.59,87062.59,87696.33,87062.59,87062.59
2030-01-03 22:00,83851.89,83851.89,83620.484,83851.89,83620.484,83620.484,83620.484,83620.484,83851.89,83851.89,83620.484,83851.89,83620.484,83620.484,83851.89,83620.484,83620.484
2030-01-03 23:00,84433.82,84433.82,84250.23,84433.82,84250.23,84250.23,84250.23,84250.23,84433.82,84433.82,84250.23,84433.82,84250.23,84250.23,84433.82,84250.23,84250.23
2030-01-04 00:00,78756.19,78638.02,78756.19,78548.28,78693.42,78599.34,78599.34,78781.34,78599.34,78756.19,78756.19,78548.28,78693.42,78756.19,78693.42,78638.02,78599.34
2030-01-04 01:00,75817.31,75631.23,75817.31,75529.15,75701.125,75580.47,75580.47,75855.55,75580.47,75817.31,75817.31,75529.15,75701.125,75817.31,75701.125,75631.23,75580.47
2030-01-04 02:00,74353.84,74115.98,74353.84,73977.46,74199.05,74067.234,74067.234,74405.195,74067.234,74353.84,74353.84,73977.46,74199.05,74353.84,74199.05,74115.98,74067.234
2030-01-04 03:00,73627.086,73413.57,73627.086,73299.86,73492.695,73358.32,73358.32,73663.07,73358.32,73627.086,73627.086,73299.86,73492.695,73627.086,73492.695,73413.57,73358.32
2030-01-04 04:00,74240.234,74066.54,74240.234,73954.72,74137.85,74022.945,74022.945,74266.59,74022.945,74240.234,74240.234,73954.72,74137.85,74240.234,74137.85,74066.54,74022.945
2030-01-04 05:00,76308.58,76187.86,76308.58,76075.82,76254.4,76158.086,76158.086,76342.14,76158.086,76308.58,76308.58,76075.82,76254.4,76308.58,76254.4,76187.86,76158.086
2030-01-04 06:00,79281.61,79190.05,79281.61,79108.195,79247.63,79153.9,79153.9,79283.96,79153.9,79281.61,79281.61,79108.195,79247.63,79281.61,79247.63,79190.05,79153.9
2030-01-04 07:00,86421.05,86367.39,86421.05,86265.555,86421.766,86337.125,86337.125,86395.68,86337.125,86421.05,86421.05,86265.555,86421.766,86421.05,86421.766,86367.39,86337.125
2030-01-04 08:00,97279.18,97341.85,97279.18,97220.46,97391.266,97323.81,97323.81,97201.414,97323.81,97279.18,97279.18,97220.46,97391.266,97279.18,97391.266,97341.85,97323.81
2030-01-04 09:00,98790.234,99027.14,98790.234,98878.836,99065.21,99040.19,99040.19,98678.55,99040.19,98790.234,98790.234,98878.836,99065.21,98790.234,99065.21,99027.14,99040.19
2030-01-04 10:00,96800.6,97102.26,96800.6,96945.28,97132.69,97126.26,97126.26,96681.96,97126.26,96800.6,96800.6,96945.28,97132.69,96800.6,97132.69,97102.26,97126.26
2030-01-04 11:00,95688.25,96193.38,95688.25,95956.91,96234.55,96246.28,96246.28,95464.625,96246.28,95688.25,95688.25,95956.91,96234.55,95688.25,96234.55,96193.38,96246.28
2030-01-04 12:00,92441.836,93071.05,92441.836,92673.945,93157.44,93142.414,93142.414,92246.97,93142.414,92441.836,92441.836,92673.945,93157.44,92441.836,93157.44,93071.05,93142.414
2030-01-04 13:00,95530.87,96274.42,95530.87,95854.81,96352.984,96363.81,96363.81,95243.516,96363.81,95530.87,95530.87,95854.81,96352.984,95530.87,96352.984,96274.42,96363.81
2030-01-04 14:00,95755.92,96967.266,95755.92,96512.27,96982.83,97131.99,97131.99,95381.37,97131.99,95755.92,95755.92,96512.27,96982.83,95755.92,96982.83,96967.266,97131.99
2030-01-04 15:00,95069.83,96570.76,95069.83,96112.305,96571.15,96776.31,96776.31,94474.29,96776.31,95069.83,95069.83,96112.305,96571.15,95069.83,96571.15,96570.76,96776.31
2030-01-04 16:00,97781.984,98767.28,97781.984,98353.67,98818.31,98901.734,98901.734,97393.26,98901.734,97781.984,97781.984,98353.67,98818.31,97781.984,98818.31,98767.28,98901.734
2030-01-04 17:00,97834.65,98170.8,97834.65,97810.68,98286.07,98198.42,98198.42,97667.17,98198.42,97834.65,97834.65,97810.68,98286.07,97834.65,98286.07,98170.8,98198.42
2030-01-04 18:00,95732.96,95902.7,95732.96,95566.17,96054.805,95840.32,95840.32,95536.3,95840.32,95732.96,95732.96,95566.17,96054.805,95732.96,96054.805,95902.7,95840.32
2030-01-04 19:00,93417.336,93384.49,93417.336,92998.37,93588.74,93276.41,93276.41,93283.766,93276.41,93417.336,93417.336,92998.37,93588.74,93417.336,93588.74,93384.49,93276.41
2030-01-04 20:00,90498.9,90346.77,90498.9,90004.164,90541.41,90228.45,90228.45,90436.16,90228.45,90498.9,90498.9,90004.164,90541.41,90498.9,90541.41,90346.77,90228.45
2030-01-04 21:00,87033.87,86948.336,87033.87,86666.47,87080.055,86883.36,86883.36,86995.984,86883.36,87033.87,87033.87,86666.47,87080.055,87033.87,87080.055,86948.336,86883.36
2030-01-04 22:00,83627.31,83559.96,83627.31,83440.83,83618.2,83526.3,83526.3,83611.83,83526.3,83627.31,83627.31,83440.83,83618.2,83627.31,83618.2,83559.96,83526.3
2030-01-04 23:00,84246.1,84198.016,84246.1,84105.67,84246.125,84175.92,84175.92,84226.91,84175.92,84246.1,84246.1,84105.67,84246.125,84246.1,84246.125,84198.016,84175.92
2030-01-05 00:00,73855.83,77991.24,76203.125,76061.71,77366.87,75934.23,75910.11,75934.23,77603.266,74049.55,75546.54,76289.55,75821.16,76203.125,77366.87,75910.11,75821.16
2030-01-05 01:00,72591.516,75510.03,74330.72,74287.85,75124.89,74195.125,74168.55,74195.125,75263.84,72773.76,73931.7,74431.29,74080.03,74330.72,75124.89,74168.55,74080.03
2030-01-05 02:00,69577.625,73944.164,72240.555,72057.21,73379.31,71916.09,71895.125,71916.09,73587.18,69801.875,71511.0,72315.27,71816.445,72240.555,73379.31,71895.125,71816.445
2030-01-05 03:00,69647.0,73312.72,72053.62,71906.79,72931.8,71781.72,71757.74,71781.72,73048.945,69875.38,71437.76,72134.83,71675.07,72053.62,72931.8,71757.74,71675.07
2030-01-05 04:00,70565.86,73960.34,72747.58,72648.625,73561.79,72531.336,72503.06,72531.336,73669.46,70787.766,72223.805,72852.836,72409.914,72747.58,73561.79,72503.06,72409.914
2030-01-05 05:00,71059.29,75843.91,73717.78,73519.414,75227.95,73353.49,73316.83,73353.49,75457.69,71296.15,72909.96,73839.1,73192.555,73717.78,75227.95,73316.83,73192.555
2030-01-05 06:00,71383.0,77503.76,74879.37,74635.414,76612.6,74440.85,74405.63,74440.85,76924.26,71688.58,73901.57,75009.95,74275.25,74879.37,76612.6,74405.63,74275.25
2030-01-05 07:00,70510.34,80909.52,76305.72,75757.305,79354.63,75424.8,75380.875,75424.8,79873.19,70915.45,74501.984,76434.87,75201.0,76305.72,79354.63,75380.875,75201.0
2030-01-05 08:00,64667.34,84376.23,74922.28,73495.586,80752.42,72878.82,72923.08,72878.82,82266.86,65120.727,70938.234,74773.14,72933.28,74922.28,80752.42,72923.08,72933.28
2030-01-05 09:00,54601.707,79921.41,64703.406,62467.926,72994.72,61732.92,61941.984,61732.92,76344.51,54800.25,59485.56200000001,63984.145,62334.016,64703.406,72994.72,61941.984,62334.016
2030-01-05 10:00,54640.43,78500.21,64291.324,62216.973,71682.516,61529.96,61734.383,61529.96,75088.26,54842.426,59381.06200000001,63608.04,62119.547,64291.324,71682.516,61734.383,62119.547
2030-01-05 11:00,52370.43,73829.555,60731.035,58796.098,67185.62,58229.08,58436.145,58229.08,70558.68,52512.87,56376.21,59998.58,58853.676,60731.035,67185.62,58436.145,58853.676
2030-01-05 12:00,51947.586,69184.04,58538.605,56934.973,63730.06,56495.508,56670.17,56495.508,66494.74,52053.133,55057.37,57893.316,57032.21,58538.605,63730.06,56670.17,57032.21
2030-01-05 13:00,51596.72,68470.61,57589.18,56008.6,62893.11,55577.78,55760.84400000001,55577.78,65859.375,51678.895,54266.246,56909.48,56143.848,57589.18,62893.11,55760.84400000001,56143.848
2030-01-05 14:00,52032.55,68240.15,58028.426,56435.547,62995.887,56012.7,56197.133,56012.7,65752.54,52109.117,54682.31,57341.63,56583.227,58028.426,62995.887,56197.133,56583.227
2030-01-05 15:00,53348.58,69770.02,60014.26,58418.332,64734.074,57973.207,58155.42,57973.207,67232.24,53452.918,56532.766,59360.5,58530.598,60014.26,64734.074,58155.42,58530.598
2030-01-05 16:00,55191.133,73594.99,62268.09,60508.87,67898.94,60007.59400000001,60197.59400000001,60007.59400000001,70719.07,55314.76,58426.625,61573.242,60579.24,62268.09,67898.94,60197.59400000001,60579.24
2030-01-05 17:00,58808.637,77372.98,66974.25,65221.613,72467.836,64667.402,64842.066,64667.402,74805.305,58998.64,62949.617,66367.9,65178.434,66974.25,72467.836,64842.066,65178.434
2030-01-05 18:00,62067.36,78603.086,69514.28,67905.35,74457.72,67392.445,67553.14,67392.445,76391.91,62241.887,65799.13,68959.76,67861.516,69514.28,74457.72,67553.14,67861.516
2030-01-05 19:00,61490.42,75954.57,67398.22,65958.68,71933.57,65535.098,65693.0,65535.098,73862.01,61570.234,64181.883,66837.07,66011.31,67398.22,71933.57,65693.0,66011.31
2030-01-05 20:00,60437.184,74893.69,66464.25,64932.414,70921.53,64501.47,64669.56200000001,64501.47,72943.46,60509.645,63149.914,65851.125,65015.215,66464.25,70921.53,64669.56200000001,65015.215
2030-01-05 21:00,62184.01,76943.36,68334.914,67030.64,73112.586,66609.734,66724.4,66609.734,75060.02,62332.35,65308.402,67927.164,66934.48,68334.914,73112.586,66724.4,66934.48
2030-01-05 22:00,65368.984,77699.016,71415.71,70370.336,75256.96,69993.055,70074.51,69993.055,76433.05,65565.695,68758.58,71141.9,70206.05,71415.71,75256.96,70074.51,70206.05
2030-01-05 23:00,70433.99,80334.195,75530.664,74910.4,78568.2,74598.61,74608.12,74598.61,79317.83,70708.55,73642.28,75505.695,74575.67,75530.664,78568.2,74608.12,74575.67
2030-01-06 00:00,75664.51,72464.266,72464.266,77342.24,77035.51,74653.7,76866.43,77206.16,76814.93,77242.97,77582.234,75050.16,77951.45,72802.99,74616.24,77206.16,72464.266
2030-01-06 01:00,73929.695,71196.82,71196.82,75062.45,74828.09,73166.26,74710.25,74943.55,74677.57,74982.086,75189.9,73455.72,75457.164,71570.555,73158.39,74943.55,71196.82
2030-01-06 02:00,71672.17,67893.23,67893.23,73325.27,73033.03,70614.73,72889.86,73186.0,72846.7,73226.195,73535.51,71042.305,73891.94,68410.375,70549.016,73186.0,67893.23
2030-01-06 03:00,71527.42,68024.39,68024.39,72849.1,72632.89,70562.32,72519.44,72730.06,72487.6,72771.91,72974.02,70946.42,73259.07,68437.64,70519.29,72730.06,68024.39
2030-01-06 04:00,72245.8,68922.8,68922.8,73439.266,73215.83,71373.28,73119.96,73306.25,73096.484,73355.61,73571.35,71697.12,73901.34,69362.51,71356.79,73306.25,68922.8
2030-01-06 05:00,72980.78,69421.234,69421.234,75138.27,74788.164,71772.62,74610.44,74964.445,74557.38,75018.36,75369.52,72220.29,75768.73,69767.95,71760.06,74964.445,69421.234
2030-01-06 06:00,74052.125,69141.5,69141.5,76508.79,76076.01,72690.8,75861.3,76293.72,75798.95,76359.336,76815.055,73223.375,77395.69,69817.21,72630.74,76293.72,69141.5
2030-01-06 07:00,74888.04,67971.64,67971.64,79190.4,78490.164,72712.37,78129.12,78837.59,78030.54,78946.61,79678.24,73579.54,80732.45,68644.32,72566.914,78837.59,67971.64
2030-01-06 08:00,72820.516,61452.96,61452.96,81161.98,79908.35,68926.336,79160.47,80740.375,78903.11,80791.51,82574.82,70583.33,84371.31,62760.363,68442.32,80740.375,61452.96
2030-01-06 09:00,62705.504,52761.18,52761.18,74916.18,73100.875,58743.266,71745.61,74676.43,71260.45,74490.08,77882.695,60422.047,80459.19,53884.297,58076.96,74676.43,52761.18
2030-01-06 10:00,62489.098,52738.574,52738.574,73670.96,71917.83,58732.387,70694.23,73472.086,70268.98,73252.51,76736.98,60312.7,79120.234,53882.043,58107.707,73472.086,52738.574
2030-01-06 11:00,59298.832,50878.65,50878.65,69320.59,67808.0,56118.92,66684.336,69282.68,66287.98,68992.1,72467.914,57509.27,74585.81,51884.285,55504.0,69282.68,50878.65
2030-01-06 12:00,57432.5,50747.89,50747.89,65564.32,64396.043,55014.34,63486.99,65608.13,63164.71,65331.574,68281.484,56105.195,69905.38,51597.44,54510.15,65608.13,50747.89
2030-01-06 13:00,56579.37,50553.6,50553.6,64968.6,63757.605,54365.098,62782.203,65069.895,62433.406,64748.77,67806.23,55326.668,69316.875,51352.05,53893.65,65069.895,50553.6
2030-01-06 14:00,57026.938,51035.984,51035.984,64979.266,63888.953,54788.117,62984.2,65104.58,62657.938,64794.227,67644.836,55770.98,69119.07,51807.637,54302.566,65104.58,51035.984
2030-01-06 15:00,58945.906,52144.17,52144.17,66515.73,65507.223,56554.254,64669.12,66610.72,64366.125,66341.59,69062.484,57624.234,70603.13,53011.582,56029.94,66610.72,52144.17
2030-01-06 16:00,60994.508,53900.316,53900.316,69801.38,68580.06,58314.887,67603.62,69835.63,67253.84,69566.03,72621.18,59485.137,74375.51,54764.582,57787.29,69835.63,53900.316
2030-01-06 17:00,65512.273,57020.234,57020.234,73866.2,72730.016,62523.566,71854.95,73787.695,71547.16,73610.49,76211.18,63802.08,77918.14,58091.79,61998.26,73787.695,57020.234
2030-01-06 18:00,68158.875,60326.52,60326.52,75625.16,74678.2,65391.535,73927.17,75560.305,73658.14,75410.14,77563.1,66584.83,79088.08,61365.227,64896.305,75560.305,60326.52
2030-01-06 19:00,66348.83,60495.26,60495.26,73255.1,72433.46,64046.543,71682.47,73282.18,71413.664,73097.625,75125.75,65050.496,76594.57,61240.918,63606.39,73282.18,60495.26
2030-01-06 20:00,65393.223,59398.996,59398.996,72363.24,71517.34,63085.04,70733.83,72417.234,70479.96,72209.25,74237.87,64102.004,75459.3,60200.176,62628.54,72417.234,59398.996
2030-01-06 21:00,67125.1,60797.03,60797.03,74237.08,73139.555,64813.438,72327.4,74094.59,72071.12,73975.72,75891.6,65790.414,77209.5,61603.996,64426.906,74094.59,60797.03
2030-01-06 22:00,70296.234,63643.902,63643.902,75792.03,74995.67,68013.02,74436.58,75604.96,74252.51,75578.52,76810.13,68976.055,77773.63,64537.87,67663.59,75604.96,63643.902
2030-01-06 23:00,74456.16,68502.94,68502.94,78764.18,78111.08,72439.86,77673.33,78544.21,77530.19,78568.016,79455.43,73244.18,80338.49,69210.695,72243.67,78544.21,68502.94
2030-01-07 00:00,78970.805,77925.28,78057.484,78154.19,78277.79,78124.29,78179.305,78104.38,78179.305,78277.79,78190.54,77925.28,78249.41,78050.15,78970.805,78190.54,78057.484
2030-01-07 01:00,76013.734,74861.62,75035.3,75156.516,75296.29,75114.88,75171.72,75094.18,75171.72,75296.29,75202.336,74861.62,75172.15,75035.31,76013.734,75202.336,75035.3
2030-01-07 02:00,74686.27,73144.68,73365.42,73511.34,73681.516,73461.73,73529.45,73436.76,73529.45,73681.516,73566.9,73144.68,73591.89,73366.6,74686.27,73566.9,73365.42
2030-01-07 03:00,73842.805,72572.41,72769.03,72894.57,73046.0,72855.25,72918.32,72831.91,72918.32,73046.0,72942.266,72572.41,72926.984,72767.516,73842.805,72942.266,72769.03
2030-01-07 04:00,74537.01,73245.016,73406.28,73498.93,73639.875,73478.414,73542.24,73454.67,73542.24,73639.875,73535.18,73245.016,73624.086,73394.2,74537.01,73535.18,73406.28
2030-01-07 05:00,76692.71,75313.266,75456.68,75550.63,75695.234,75528.766,75597.42,75504.02,75597.42,75695.234,75587.016,75313.266,75794.805,75440.52,76692.71,75587.016,75456.68
2030-01-07 06:00,79542.9,78536.56,78637.46,78693.44,78800.53,78688.72,78745.48,78668.08,78745.48,78800.53,78711.21,78536.56,78850.25,78617.44,79542.9,78711.21,78637.46
2030-01-07 07:00,86779.22,85528.72,85640.555,85688.13,85811.05,85698.29,85771.97,85670.93,85771.97,85811.05,85693.664,85528.72,85993.86,85607.516,86779.22,85693.664,85640.555
2030-01-07 08:00,97827.266,96274.47,96347.46,96356.02,96491.86,96399.805,96500.1,96362.86,96500.1,96491.86,96334.32,96274.47,96955.984,96283.69,97827.266,96334.32,96347.46
2030-01-07 09:00,99695.51,97712.3,97711.0,97662.67,97797.11,97747.086,97871.03,97702.7,97871.03,97797.11,97606.47,97712.3,98693.44,97614.664,99695.51,97606.47,97711.0
2030-01-07 10:00,97842.42,95746.68,95721.93,95666.945,95795.586,95754.42,95877.67,95710.11,95877.67,95795.586,95607.695,95746.68,96780.484,95623.31,97842.42,95607.695,95721.93
2030-01-07 11:00,97415.4,94226.04,94179.08,94059.78,94223.375,94207.75,94380.44,94146.375,94380.44,94223.375,93957.266,94226.04,95770.125,94031.37,97415.4,93957.266,94179.08
2030-01-07 12:00,95178.34,89985.41,89951.695,89850.22,90129.195,90021.08,90271.8,89931.67,90271.8,90129.195,89746.54,89985.41,92320.46,89757.8,95178.34,89746.54,89951.695
2030-01-07 13:00,98595.516,93112.414,93072.625,92957.91,93221.12,93137.375,93391.016,93047.08,93391.016,93221.12,92839.59,93112.414,95579.59,92873.23,98595.516,92839.59,93072.625
2030-01-07 14:00,99655.54,93551.34,93355.48,93129.35,93341.13,93375.625,93639.34,93282.055,93639.34,93341.13,92951.91,93551.34,96417.81,93115.14,99655.54,92951.91,93355.48
2030-01-07 15:00,99525.984,93246.58,92966.086,92647.86,92796.14,92939.984,93194.85,92849.8,93194.85,92796.14,92426.875,93246.58,96191.32,92703.37,99525.984,92426.875,92966.086
2030-01-07 16:00,101138.25,95664.51,95536.25,95345.69,95565.32,95563.445,95811.64,95475.15,95811.64,95565.32,95193.28,95664.51,98264.86,95315.82,101138.25,95193.28,95536.25
2030-01-07 17:00,100072.375,95444.305,95522.41,95503.42,95782.49,95616.555,95841.875,95536.08,95841.875,95782.49,95439.75,95444.305,97403.34,95370.62,100072.375,95439.75,95522.41
2030-01-07 18:00,97606.18,93395.27,93537.75,93573.57,93862.47,93649.24,93859.03,93574.35,93859.03,93862.47,93540.95,93395.27,94873.664,93413.87,97606.18,93540.95,93537.75
2030-01-07 19:00,95497.52,90731.555,90938.04,91024.586,91336.15,91072.9,91281.7,90998.79,91281.7,91336.15,91009.36,90731.555,92093.96,90834.42,95497.52,91009.36,90938.04
2030-01-07 20:00,92214.984,87994.76,88221.266,88343.125,88641.37,88358.875,88543.72,88293.18,88543.72,88641.37,88347.08,87994.76,89168.76,88141.26,92214.984,88347.08,88221.266
2030-01-07 21:00,88180.766,84930.0,85114.086,85229.516,85484.125,85233.96,85392.44,85177.35,85392.44,85484.125,85233.5,84930.0,86005.76,85046.32,88180.766,85233.5,85114.086
2030-01-07 22:00,83992.6,82597.3,82730.25,82827.25,82970.79,82806.336,82884.625,82777.97,82884.625,82970.79,82845.07,82597.3,83100.29,82706.586,83992.6,82845.07,82730.25
2030-01-07 23:00,84586.16,83446.61,83544.32,83618.53,83727.48,83607.336,83667.9,83585.445,83667.9,83727.48,83628.42,83446.61,83865.74,83529.41,84586.16,83628.42,83544.32
2030-01-08 00:00,78836.75,77865.875,78247.81,77769.84,78247.81,78103.62,78103.98,78422.51,78065.0,77917.82,77815.36,78103.62,77760.08,77951.625,78533.32,77922.836,77902.37
2030-01-08 01:00,75852.88,74742.55,75168.63,74651.31,75168.63,75007.02,75114.73,75476.47,74964.82,74861.37,74775.23,75007.02,74699.31,74933.43,75496.24,74898.68,74832.47
2030-01-08 02:00,74468.555,73053.94,73596.58,72895.68,73596.58,73392.82,73460.9,73901.07,73333.2,73149.09,73063.75,73392.82,72970.23,73245.99,74004.76,73205.8,73108.82
2030-01-08 03:00,73664.98,72479.36,72926.93,72369.93,72926.93,72755.44,72842.89,73228.31,72708.41,72573.445,72486.016,72755.44,72402.98,72653.44,73275.19,72617.79,72540.73
2030-01-08 04:00,74358.12,73178.36,73629.69,73072.3,73629.69,73457.195,73428.67,73797.87,73406.266,73241.5,73139.46,73457.195,73077.3,73276.945,73974.58,73250.14,73217.77
2030-01-08 05:00,76533.71,75300.17,75809.52,75161.4,75809.52,75621.4,75474.86,75869.33,75558.25,75302.83,75171.516,75621.4,75117.805,75317.48,76164.11,75288.73,75287.266
2030-01-08 06:00,79419.86,78472.16,78857.43,78407.555,78857.43,78712.97,78609.31,78882.39,78668.35,78525.9,78409.23,78712.97,78376.02,78511.68,79133.0,78494.04,78517.2
2030-01-08 07:00,86641.04,85537.08,86001.32,85389.63,86001.32,85834.52,85547.24,85844.305,85781.2,85511.76,85353.164,85834.52,85321.94,85465.08,86316.92,85449.12,85506.98
2030-01-08 08:00,97685.97,96395.0,96971.766,96166.11,96971.766,96767.984,96117.46,96425.414,96697.945,96239.09,95983.08,96767.984,95984.45,96086.95,97337.164,96079.98,96254.85
2030-01-08 09:00,99536.984,98022.88,98726.71,97677.49,98726.71,98484.92,97329.76,97661.71,98391.23,97654.96,97303.6,98484.92,97354.63,97377.61,99148.336,97383.82,97700.01
2030-01-08 10:00,97676.38,96106.42,96817.35,95734.4,96817.35,96570.26,95332.25,95656.38,96474.31,95686.48,95325.164,96570.26,95389.45,95388.6,97258.79,95396.234,95736.79
2030-01-08 11:00,97158.71,94758.58,95833.086,94217.336,95833.086,95461.98,93564.62,93916.14,95312.445,94142.77,93650.44,95461.98,93745.914,93704.414,96499.2,93726.58,94213.5
2030-01-08 12:00,94664.56,90756.42,92422.34,89949.516,92422.34,91830.57,89225.84,90053.38,91595.79,89865.16,89167.68,91830.57,89283.86,89300.56,93521.914,89313.16,89964.48
2030-01-08 13:00,98042.26,93997.15,95693.75,93127.92,95693.75,95096.12,92312.9,92981.92,94847.77,92987.99,92283.84,95096.12,92401.78,92412.1,96807.52,92428.41,93094.4
2030-01-08 14:00,99051.91,94699.58,96548.28,93707.53,96548.28,95895.42,92410.31,92984.22,95620.71,93398.2,92602.375,95895.42,92804.27,92636.516,97724.1,92679.06,93551.44
2030-01-08 15:00,98933.89,94468.97,96342.33,93457.96,96342.33,95681.31,91839.9,92005.96,95388.09,93089.805,92288.58,95681.31,92541.445,92241.02,97583.445,92309.97,93257.13
2030-01-08 16:00,100642.09,96658.836,98384.875,95759.414,98384.875,97782.82,94656.71,95103.6,97520.14,95530.836,94808.086,97782.82,94973.81,94861.39,99475.58,94898.54,95657.836
2030-01-08 17:00,99582.375,95991.08,97478.164,95335.445,97478.164,96949.72,94989.305,95700.945,96741.914,95352.94,94777.0,96949.72,94819.72,94960.37,98452.41,94953.99,95412.82
2030-01-08 18:00,97057.234,93649.11,94917.73,93194.01,94917.73,94433.25,93118.6,93721.8,94280.9,93323.6,92832.055,94433.25,92837.68,93039.87,95890.28,93021.59,93358.164
2030-01-08 19:00,94753.24,90847.94,92137.195,90461.39,92137.195,91605.52,90606.84,91347.98,91466.95,90670.24,90217.24,91605.52,90181.836,90469.84,93282.05,90438.73,90685.37
2030-01-08 20:00,91548.63,88045.57,89207.805,87721.33,89207.805,88729.46,87988.86,88730.07,88598.85,87947.33,87567.6,88729.46,87517.766,87820.05,90222.125,87780.17,87949.74
2030-01-08 21:00,87702.27,85056.695,86009.62,84720.53,86009.62,85650.52,84933.445,85607.33,85542.3,84882.64,84552.43,85650.52,84512.516,84773.28,86769.734,84735.77,84895.555
2030-01-08 22:00,83832.91,82611.73,83099.2,82457.46,83099.2,82913.31,82697.01,83046.01,82862.16,82572.14,82409.08,82913.31,82360.83,82563.125,83464.81,82533.66,82576.695
